time T_d d2 
345.265856 282.353392 0.631346 
345.316672 282.353392 0.631277 
345.367488 282.353392 0.631208 
345.418304 282.353392 0.631139 
345.46912 282.353392 0.63107 
345.519936 282.353392 0.631001 
345.570752 282.353392 0.630932 
345.621536 282.353392 0.630863 
345.672352 282.353392 0.630794 
345.723168 282.353392 0.630725 
345.773984 282.353392 0.630656 
345.8248 282.353392 0.630587 
345.875616 282.353392 0.630518 
345.926432 282.353392 0.630449 
345.977248 282.353392 0.63038 
346.028032 282.353392 0.630311 
346.078848 282.353392 0.630242 
346.129664 282.353392 0.630173 
346.18048 282.353392 0.630104 
346.231296 282.353392 0.630035 
346.282112 282.353392 0.629966 
346.332928 282.353392 0.629897 
346.383744 282.353392 0.629828 
346.434528 282.353392 0.629759 
346.485344 282.353392 0.62969 
346.53616 282.353392 0.629621 
346.586976 282.353392 0.629552 
346.637792 282.353392 0.629483 
346.688608 282.353392 0.629414 
346.739424 282.353392 0.629345 
346.790208 282.353392 0.629276 
346.841024 282.353392 0.629207 
346.89184 282.353392 0.629138 
346.942656 282.353392 0.629069 
346.993472 282.353392 0.629 
347.044288 282.353392 0.628931 
347.095104 282.353392 0.628862 
347.14592 282.353392 0.628793 
347.196704 282.353392 0.628724 
347.24752 282.353392 0.628655 
347.298336 282.353392 0.628586 
347.349152 282.353392 0.628517 
347.399968 282.353392 0.628448 
347.450784 282.353392 0.628379 
347.5016 282.353392 0.62831 
347.552384 282.353392 0.628241 
347.6032 282.353392 0.628172 
347.654016 282.353392 0.628103 
347.704832 282.353392 0.628034 
347.755648 282.353392 0.627965 
347.806464 282.353392 0.627896 
347.85728 282.353392 0.627827 
347.908096 282.353392 0.627758 
347.95888 282.353392 0.627689 
348.009696 282.353392 0.62762 
348.060512 282.353392 0.627551 
348.111328 282.353392 0.627482 
348.162144 282.353392 0.627413 
348.21296 282.353392 0.627344 
348.263776 282.353392 0.627275 
348.31456 282.353392 0.627206 
348.365376 282.353392 0.627137 
348.416192 282.353392 0.627068 
348.467008 282.353392 0.626999 
348.517824 282.353392 0.62693 
348.56864 282.353392 0.626861 
348.619456 282.353392 0.626792 
348.670272 282.353392 0.626723 
348.721056 282.353392 0.626654 
348.771872 282.353392 0.626585 
348.822688 282.353392 0.626516 
348.873504 282.353392 0.626447 
348.92432 282.353392 0.626378 
348.975136 282.353392 0.626309 
349.025952 282.353392 0.62624 
349.076736 282.353392 0.626171 
349.127552 282.353392 0.626102 
349.178368 282.353392 0.626033 
349.229184 282.353392 0.625964 
349.28 282.353392 0.625895 
349.330816 282.353392 0.625826 
349.381632 282.353392 0.625757 
349.432448 282.353392 0.625688 
349.483232 282.353392 0.625619 
349.534048 282.353392 0.62555 
349.584864 282.353392 0.625481 
349.63568 282.353392 0.625412 
349.686496 282.353392 0.625343 
349.737312 282.353392 0.625274 
349.788128 282.353392 0.625205 
349.838944 282.353392 0.625136 
349.889728 282.353392 0.625067 
349.940544 282.353392 0.624998 
349.99136 282.353392 0.624929 
350.042176 282.353392 0.62486 
350.092992 282.353392 0.624791 
350.143808 282.353392 0.624722 
350.194624 282.353392 0.624653 
350.245408 282.353392 0.624584 
350.296224 282.353392 0.624515 
350.34704 282.353392 0.624446 
350.397856 282.353392 0.624377 
350.448672 282.353392 0.624308 
350.499488 282.353392 0.624239 
350.550304 282.353392 0.62417 
350.60112 282.353392 0.624101 
350.651904 282.353392 0.624032 
350.70272 282.353392 0.623963 
350.753536 282.353392 0.623894 
350.804352 282.353392 0.623825 
350.855168 282.353392 0.623756 
350.905984 282.353392 0.623687 
350.9568 282.353392 0.623618 
351.007584 282.353392 0.623549 
351.0584 282.353392 0.62348 
351.109216 282.353392 0.623411 
351.160032 282.353392 0.623342 
351.210848 282.353392 0.623273 
351.261664 282.353392 0.623204 
351.31248 282.353392 0.623135 
351.363296 282.353392 0.623066 
351.41408 282.353392 0.622997 
351.464896 282.353392 0.622928 
351.515712 282.353392 0.622859 
351.566528 282.353392 0.62279 
351.617344 282.353392 0.622721 
351.66816 282.353392 0.622652 
351.718976 282.353392 0.622583 
351.76976 282.353392 0.622514 
351.820576 282.353392 0.622445 
351.871392 282.353392 0.622376 
351.922208 282.353392 0.622307 
351.973024 282.353392 0.622238 
352.02384 282.353392 0.622169 
352.074656 282.353392 0.6221 
352.125472 282.353392 0.622031 
352.176256 282.353392 0.621962 
352.227072 282.353392 0.621893 
352.277888 282.353392 0.621824 
352.328704 282.353392 0.621755 
352.37952 282.353392 0.621686 
352.430336 282.353392 0.621617 
352.481152 282.353392 0.621548 
352.531936 282.353392 0.621479 
352.582752 282.353392 0.62141 
352.633568 282.353392 0.621341 
352.684384 282.353392 0.621272 
352.7352 282.353392 0.621203 
352.786016 282.353392 0.621134 
352.836832 282.353392 0.621065 
352.887648 282.353392 0.620996 
352.938432 282.353392 0.620927 
352.989248 282.353392 0.620858 
353.040064 282.353392 0.620789 
353.09088 282.353392 0.62072 
353.141696 282.353392 0.620651 
353.192512 282.353392 0.620582 
353.243328 282.353392 0.620513 
353.294144 282.353392 0.620444 
353.344928 282.353392 0.620375 
353.395744 282.353392 0.620306 
353.44656 282.353392 0.620237 
353.497376 282.353392 0.620168 
353.548192 282.353392 0.620099 
353.599008 282.353392 0.62003 
353.649824 282.353392 0.619961 
353.700608 282.353392 0.619892 
353.751424 282.353392 0.619823 
353.80224 282.353392 0.619754 
353.853056 282.353392 0.619685 
353.903872 282.353392 0.619616 
353.954688 282.353392 0.619547 
354.005504 282.353392 0.619478 
354.05632 282.353392 0.619409 
354.107104 282.353392 0.61934 
354.15792 282.353392 0.619271 
354.208736 282.353392 0.619202 
354.259552 282.353392 0.619133 
354.310368 282.353392 0.619064 
354.361184 282.353392 0.618995 
354.412 282.353392 0.618926 
354.462784 282.353392 0.618857 
354.5136 282.353392 0.618788 
354.564416 282.353392 0.618719 
354.615232 282.353392 0.61865 
354.666048 282.353392 0.618581 
354.716864 282.353392 0.618512 
354.76768 282.353392 0.618443 
354.818496 282.353392 0.618374 
354.86928 282.353392 0.618305 
354.920096 282.353392 0.618236 
354.970912 282.353392 0.618167 
355.021728 282.353392 0.618098 
355.072544 282.353392 0.618029 
355.12336 282.353392 0.61796 
355.174176 282.353392 0.617891 
355.22496 282.353392 0.617822 
355.275776 282.353392 0.617753 
355.326592 282.353392 0.617684 
355.377408 282.353392 0.617615 
355.428224 282.353392 0.617546 
355.47904 282.353392 0.617477 
355.529856 282.353392 0.617408 
355.580672 282.353392 0.617339 
355.631456 282.353392 0.61727 
355.682272 282.353392 0.617201 
355.733088 282.353392 0.617132 
355.783904 282.353392 0.617063 
355.83472 282.353392 0.616994 
355.885536 282.353392 0.616925 
355.936352 282.353392 0.616856 
355.987168 282.353392 0.616787 
356.037952 282.353392 0.616718 
356.088768 282.353392 0.616649 
356.139584 282.353392 0.61658 
356.1904 282.353392 0.616511 
356.241216 282.353392 0.616442 
356.292032 282.353392 0.616373 
356.342848 282.353392 0.616304 
356.393632 282.353392 0.616235 
356.444448 282.353392 0.616166 
356.495264 282.353392 0.616097 
356.54608 282.353392 0.616028 
356.596896 282.353392 0.615959 
356.647712 282.353392 0.61589 
356.698528 282.353392 0.615821 
356.749344 282.353392 0.615752 
356.800128 282.353392 0.615683 
356.850944 282.353392 0.615614 
356.90176 282.353392 0.615545 
356.952576 282.353392 0.615476 
357.003392 282.353392 0.615407 
357.054208 282.353392 0.615338 
357.105024 282.353392 0.615269 
357.155808 282.353392 0.6152 
357.206624 282.353392 0.615131 
357.25744 282.353392 0.615062 
357.308256 282.353392 0.614993 
357.359072 282.353392 0.614924 
357.409888 282.353392 0.614855 
357.460704 282.353392 0.614786 
357.51152 282.353392 0.614717 
357.562304 282.353392 0.614648 
357.61312 282.353392 0.614579 
357.663936 282.353392 0.61451 
357.714752 282.353392 0.614441 
357.765568 282.353392 0.614372 
357.816384 282.353392 0.614303 
357.8672 282.353392 0.614234 
357.917984 282.353392 0.614165 
357.9688 282.353392 0.614096 
358.019616 282.353392 0.614027 
358.070432 282.353392 0.613958 
358.121248 282.353392 0.613889 
358.172064 282.353392 0.61382 
358.22288 282.353392 0.613751 
358.273696 282.353392 0.613682 
358.32448 282.353392 0.613613 
358.375296 282.353392 0.613544 
358.426112 282.353392 0.613475 
358.476928 282.353392 0.613406 
358.527744 282.353392 0.613337 
358.57856 282.353392 0.613268 
358.629376 282.353392 0.613199 
358.68016 282.353392 0.61313 
358.730976 282.353392 0.613061 
358.781792 282.353392 0.612992 
358.832608 282.353392 0.612923 
358.883424 282.353392 0.612854 
358.93424 282.353392 0.612785 
358.985056 282.353392 0.612716 
359.035872 282.353392 0.612647 
359.086656 282.353392 0.612578 
359.137472 282.353392 0.612509 
359.188288 282.353392 0.61244 
359.239104 282.353392 0.612371 
359.28992 282.353392 0.612302 
359.340736 282.353392 0.612233 
359.391552 282.353392 0.612164 
359.442368 282.353392 0.612095 
359.493152 282.353392 0.612026 
359.543968 282.353392 0.611957 
359.594784 282.353392 0.611888 
359.6456 282.353392 0.611819 
359.696416 282.353392 0.61175 
359.747232 282.353392 0.611681 
359.798048 282.353392 0.611612 
359.848832 282.353392 0.611543 
359.899648 282.353392 0.611474 
359.950464 282.353392 0.611405 
360.00128 282.353392 0.611336 
360.052096 282.353392 0.611267 
360.102912 282.353392 0.611198 
360.153728 282.353392 0.611129 
360.204544 282.353392 0.61106 
360.255328 282.353392 0.610991 
360.306144 282.353392 0.610922 
360.35696 282.353392 0.610853 
360.407776 282.353392 0.610784 
360.458592 282.353392 0.610715 
360.509408 282.353392 0.610646 
360.560224 282.353392 0.610577 
360.611008 282.353392 0.610508 
360.661824 282.353392 0.610439 
360.71264 282.353392 0.61037 
360.763456 282.353392 0.610301 
360.814272 282.353392 0.610232 
360.865088 282.353392 0.610163 
360.915904 282.353392 0.610094 
360.96672 282.353392 0.610025 
361.017504 282.353392 0.609956 
361.06832 282.353392 0.609887 
361.119136 282.353392 0.609818 
361.169952 282.353392 0.609749 
361.220768 282.353392 0.60968 
361.271584 282.353392 0.609611 
361.3224 282.353392 0.609542 
361.373184 282.353392 0.609473 
361.424 282.353392 0.609404 
361.474816 282.353392 0.609335 
361.525632 282.353392 0.609266 
361.576448 282.353392 0.609197 
361.627264 282.353392 0.609128 
361.67808 282.353392 0.609059 
361.728896 282.353392 0.60899 
361.77968 282.353392 0.608921 
361.830496 282.353392 0.608852 
361.881312 282.353392 0.608783 
361.932128 282.353392 0.608714 
361.982944 282.353392 0.608645 
362.03376 282.353392 0.608576 
362.084576 282.353392 0.608507 
362.13536 282.353392 0.608438 
362.186176 282.353392 0.608369 
362.236992 282.353392 0.6083 
362.287808 282.353392 0.608231 
362.338624 282.353392 0.608162 
362.38944 282.353392 0.608093 
362.440256 282.353392 0.608024 
362.491072 282.353392 0.607955 
362.541856 282.353392 0.607886 
362.592672 282.353392 0.607817 
362.643488 282.353392 0.607748 
362.694304 282.353392 0.607679 
362.74512 282.353392 0.60761 
362.795936 282.353392 0.607541 
362.846752 282.353392 0.607472 
362.897568 282.353392 0.607403 
362.948352 282.353392 0.607334 
362.999168 282.353392 0.607265 
363.049984 282.353392 0.607196 
363.1008 282.353392 0.607127 
363.151616 282.353392 0.607058 
363.202432 282.353392 0.606989 
363.253248 282.353392 0.60692 
363.304032 282.353392 0.606851 
363.354848 282.353392 0.606782 
363.405664 282.353392 0.606713 
363.45648 282.353392 0.606644 
363.507296 282.353392 0.606575 
363.558112 282.353392 0.606506 
363.608928 282.353392 0.606437 
363.659744 282.353392 0.606368 
363.710528 282.353392 0.606299 
363.761344 282.353392 0.60623 
363.81216 282.353392 0.606161 
363.862976 282.353392 0.606092 
363.913792 282.353392 0.606023 
363.964608 282.353392 0.605954 
364.015424 282.353392 0.605885 
364.066208 282.353392 0.605816 
364.117024 282.353392 0.605747 
364.16784 282.353392 0.605678 
364.218656 282.353392 0.605609 
364.269472 282.353392 0.60554 
364.320288 282.353392 0.605471 
364.371104 282.353392 0.605402 
364.42192 282.353392 0.605333 
364.472704 282.353392 0.605264 
364.52352 282.353392 0.605195 
364.574336 282.353392 0.605126 
364.625152 282.353392 0.605057 
364.675968 282.353392 0.604988 
364.726784 282.353392 0.604919 
364.7776 282.353392 0.60485 
364.828384 282.353392 0.604781 
364.8792 282.353392 0.604712 
364.930016 282.353392 0.604643 
364.980832 282.353392 0.604574 
365.031648 282.353392 0.604505 
365.082464 282.353392 0.604436 
365.13328 282.353392 0.604367 
365.184096 282.353392 0.604298 
365.23488 282.353392 0.604229 
365.285696 282.353392 0.60416 
365.336512 282.353392 0.604091 
365.387328 282.353392 0.604022 
365.438144 282.353392 0.603953 
365.48896 282.353392 0.603884 
365.539776 282.353392 0.603815 
365.590592 282.353392 0.603746 
365.641376 282.353392 0.603677 
365.692192 282.353392 0.603608 
365.743008 282.353392 0.603539 
365.793824 282.353392 0.60347 
365.84464 282.353392 0.603401 
365.895456 282.353392 0.603332 
365.946272 282.353392 0.603263 
365.997056 282.353392 0.603194 
366.047872 282.353392 0.603125 
366.098688 282.353392 0.603056 
366.149504 282.353392 0.602987 
366.20032 282.353392 0.602918 
366.251136 282.353392 0.602849 
366.301952 282.353392 0.60278 
366.352768 282.353392 0.602711 
366.403552 282.353392 0.602642 
366.454368 282.353392 0.602573 
366.505184 282.353392 0.602504 
366.556 282.353392 0.602435 
366.606816 282.353392 0.602366 
366.657632 282.353392 0.602297 
366.708448 282.353392 0.602228 
366.759232 282.353392 0.602159 
366.810048 282.353392 0.60209 
366.860864 282.353392 0.602021 
366.91168 282.353392 0.601952 
366.962496 282.353392 0.601883 
367.013312 282.353392 0.601814 
367.064128 282.353392 0.601745 
367.114944 282.353392 0.601676 
367.165728 282.353392 0.601607 
367.216544 282.353392 0.601538 
367.26736 282.353392 0.601469 
367.318176 282.353392 0.6014 
367.368992 282.353392 0.601331 
367.419808 282.353392 0.601262 
367.470624 282.353392 0.601193 
367.521408 282.353392 0.601124 
367.572224 282.353392 0.601055 
367.62304 282.353392 0.600986 
367.673856 282.353392 0.600917 
367.724672 282.353392 0.600848 
367.775488 282.353392 0.600779 
367.826304 282.353392 0.60071 
367.87712 282.353392 0.600641 
367.927904 282.353392 0.600572 
367.97872 282.353392 0.600503 
368.029536 282.353392 0.600434 
368.080352 282.353392 0.600365 
368.131168 282.353392 0.600296 
368.181984 282.353392 0.600227 
368.2328 282.353392 0.600158 
368.283584 282.353392 0.600089 
368.3344 282.353392 0.60002 
368.385216 282.353392 0.599951 
368.436032 282.353392 0.599882 
368.486848 282.353392 0.599813 
368.537664 282.353392 0.599744 
368.58848 282.353392 0.599675 
368.639296 282.353392 0.599606 
368.69008 282.353392 0.599537 
368.740896 282.353392 0.599468 
368.791712 282.353392 0.599399 
368.842528 282.353392 0.59933 
368.893344 282.353392 0.599261 
368.94416 282.353392 0.599192 
368.994976 282.353392 0.599123 
369.045792 282.353392 0.599054 
369.096576 282.353392 0.598985 
369.147392 282.353392 0.598916 
369.198208 282.353392 0.598847 
369.249024 282.353392 0.598778 
369.29984 282.353392 0.598709 
369.350656 282.353392 0.59864 
369.401472 282.353392 0.598571 
369.452256 282.353392 0.598502 
369.503072 282.353392 0.598433 
369.553888 282.353392 0.598364 
369.604704 282.353392 0.598295 
369.65552 282.353392 0.598226 
369.706336 282.353392 0.598157 
369.757152 282.353392 0.598088 
369.807968 282.353392 0.598019 
369.858752 282.353392 0.59795 
369.909568 282.353392 0.597881 
369.960384 282.353392 0.597812 
370.0112 282.353392 0.597743 
370.062016 282.353392 0.597674 
370.112832 282.353392 0.597605 
370.163648 282.353392 0.597536 
370.214432 282.353392 0.597467 
370.265248 282.353392 0.597398 
370.316064 282.353392 0.597329 
370.36688 282.353392 0.59726 
370.417696 282.353392 0.597191 
370.468512 282.353392 0.597122 
370.519328 282.353392 0.597053 
370.570144 282.353392 0.596984 
370.620928 282.353392 0.596915 
370.671744 282.353392 0.596846 
370.72256 282.353392 0.596777 
370.773376 282.353392 0.596708 
370.824192 282.353392 0.596639 
370.875008 282.353392 0.59657 
370.925824 282.353392 0.596501 
370.976608 282.353392 0.596432 
371.027424 282.353392 0.596363 
371.07824 282.353392 0.596294 
371.129056 282.353392 0.596225 
371.179872 282.353392 0.596156 
371.230688 282.353392 0.596087 
371.281504 282.353392 0.596018 
371.33232 282.353392 0.595949 
371.383104 282.353392 0.59588 
371.43392 282.353392 0.595811 
371.484736 282.353392 0.595742 
371.535552 282.353392 0.595673 
371.586368 282.353392 0.595604 
371.637184 282.353392 0.595535 
371.688 282.353392 0.595466 
371.738816 282.353392 0.595397 
371.7896 282.353392 0.595328 
371.840416 282.353392 0.595259 
371.891232 282.353392 0.59519 
371.942048 282.353392 0.595121 
371.992864 282.353392 0.595052 
372.04368 282.353392 0.594983 
372.094496 282.353392 0.594914 
372.14528 282.353392 0.594845 
372.196096 282.353392 0.594776 
372.246912 282.353392 0.594707 
372.297728 282.353392 0.594638 
372.348544 282.353392 0.594569 
372.39936 282.353392 0.5945 
372.450176 282.353392 0.594431 
372.500992 282.353392 0.594362 
372.551776 282.353392 0.594293 
372.602592 282.353392 0.594224 
372.653408 282.353392 0.594155 
372.704224 282.353392 0.594086 
372.75504 282.353392 0.594017 
372.805856 282.353392 0.593948 
372.856672 282.353392 0.593879 
372.907456 282.353392 0.59381 
372.958272 282.353392 0.593741 
373.009088 282.353392 0.593672 
373.059904 282.353392 0.593603 
373.11072 282.353392 0.593534 
373.161536 282.353392 0.593465 
373.212352 282.353392 0.593396 
373.263168 282.353392 0.593327 
373.313952 282.353392 0.593258 
373.364768 282.353392 0.593189 
373.415584 282.353392 0.59312 
373.4664 282.353392 0.593051 
373.517216 282.353392 0.592982 
373.568032 282.353392 0.592913 
373.618848 282.353392 0.592844 
373.669632 282.353392 0.592775 
373.720448 282.353392 0.592706 
373.771264 282.353392 0.592637 
373.82208 282.353392 0.592568 
373.872896 282.353392 0.592499 
373.923712 282.353392 0.59243 
373.974528 282.353392 0.592361 
374.025344 282.353392 0.592292 
374.076128 282.353392 0.592223 
374.126944 282.353392 0.592154 
374.17776 282.353392 0.592085 
374.228576 282.353392 0.592016 
374.279392 282.353392 0.591947 
374.330208 282.353392 0.591878 
374.381024 282.353392 0.591809 
374.431808 282.353392 0.59174 
374.482624 282.353392 0.591671 
374.53344 282.353392 0.591602 
374.584256 282.353392 0.591533 
374.635072 282.353392 0.591464 
374.685888 282.353392 0.591395 
374.736704 282.353392 0.591326 
374.78752 282.353392 0.591257 
374.838304 282.353392 0.591188 
374.88912 282.353392 0.591119 
374.939936 282.353392 0.59105 
374.990752 282.353392 0.590981 
375.041568 282.353392 0.590912 
375.092384 282.353392 0.590843 
375.1432 282.353392 0.590774 
375.194016 282.353392 0.590705 
375.2448 282.353392 0.590636 
375.295616 282.353392 0.590567 
375.346432 282.353392 0.590498 
375.397248 282.353392 0.590429 
375.448064 282.353392 0.59036 
375.49888 282.353392 0.590291 
375.549696 282.353392 0.590222 
375.60048 282.353392 0.590153 
375.651296 282.353392 0.590084 
375.702112 282.353392 0.590015 
375.752928 282.353392 0.589946 
375.803744 282.353392 0.589877 
375.85456 282.353392 0.589808 
375.905376 282.353392 0.589739 
375.956192 282.353392 0.58967 
376.006976 282.353392 0.589601 
376.057792 282.353392 0.589532 
376.108608 282.353392 0.589463 
376.159424 282.353392 0.589394 
376.21024 282.353392 0.589325 
376.261056 282.353392 0.589256 
376.311872 282.353392 0.589187 
376.362656 282.353392 0.589118 
376.413472 282.353392 0.589049 
376.464288 282.353392 0.58898 
376.515104 282.353392 0.588911 
376.56592 282.353392 0.588842 
376.616736 282.353392 0.588773 
376.667552 282.353392 0.588703 
376.718368 282.353392 0.588634 
376.769152 282.353392 0.588565 
376.819968 282.353392 0.588496 
376.870784 282.353392 0.588427 
376.9216 282.353392 0.588358 
376.972416 282.353392 0.588289 
377.023232 282.353392 0.58822 
377.074048 282.353392 0.588151 
377.124832 282.353392 0.588082 
377.175648 282.353392 0.588013 
377.226464 282.353392 0.587944 
377.27728 282.353392 0.587875 
377.328096 282.353392 0.587806 
377.378912 282.353392 0.587737 
377.429728 282.353392 0.587668 
377.480544 282.353392 0.587599 
377.531328 282.353392 0.58753 
377.582144 282.353392 0.587461 
377.63296 282.353392 0.587392 
377.683776 282.353392 0.587323 
377.734592 282.353392 0.587254 
377.785408 282.353392 0.587185 
377.836224 282.353392 0.587116 
377.887008 282.353392 0.587047 
377.937824 282.353392 0.586978 
377.98864 282.353392 0.586909 
378.039456 282.353392 0.58684 
378.090272 282.353392 0.586771 
378.141088 282.353392 0.586702 
378.191904 282.353392 0.586633 
378.24272 282.353392 0.586564 
378.293504 282.353392 0.586495 
378.34432 282.353392 0.586426 
378.395136 282.353392 0.586357 
378.445952 282.353392 0.586288 
378.496768 282.353392 0.586219 
378.547584 282.353392 0.58615 
378.5984 282.353392 0.586081 
378.649216 282.353392 0.586012 
378.7 282.353392 0.585943 
378.750816 282.353392 0.585874 
378.801632 282.353392 0.585805 
378.852448 282.353392 0.585736 
378.903264 282.353392 0.585667 
378.95408 282.353392 0.585598 
379.004896 282.353392 0.585529 
379.05568 282.353392 0.58546 
379.106496 282.353392 0.585391 
379.157312 282.353392 0.585322 
379.208128 282.353392 0.585253 
379.258944 282.353392 0.585184 
379.30976 282.353392 0.585115 
379.360576 282.353392 0.585046 
379.411392 282.353392 0.584977 
379.462176 282.353392 0.584908 
379.512992 282.353392 0.584839 
379.563808 282.353392 0.58477 
379.614624 282.353392 0.584701 
379.66544 282.353392 0.584632 
379.716256 282.353392 0.584563 
379.767072 282.353392 0.584494 
379.817856 282.353392 0.584425 
379.868672 282.353392 0.584356 
379.919488 282.353392 0.584287 
379.970304 282.353392 0.584218 
380.02112 282.353392 0.584149 
380.071936 282.353392 0.58408 
380.122752 282.353392 0.584011 
380.173568 282.353392 0.583942 
380.224352 282.353392 0.583873 
380.275168 282.353392 0.583804 
380.325984 282.353392 0.583735 
380.3768 282.353392 0.583666 
380.427616 282.353392 0.583597 
380.478432 282.353392 0.583528 
380.529248 282.353392 0.583459 
380.580032 282.353392 0.58339 
380.630848 282.353392 0.583321 
380.681664 282.353392 0.583252 
380.73248 282.353392 0.583183 
380.783296 282.353392 0.583114 
380.834112 282.353392 0.583045 
380.884928 282.353392 0.582976 
380.935744 282.353392 0.582907 
380.986528 282.353392 0.582838 
381.037344 282.353392 0.582769 
381.08816 282.353392 0.5827 
381.138976 282.353392 0.582631 
381.189792 282.353392 0.582562 
381.240608 282.353392 0.582493 
381.291424 282.353392 0.582424 
381.34224 282.353392 0.582355 
381.393024 282.353392 0.582286 
381.44384 282.353392 0.582217 
381.494656 282.353392 0.582148 
381.545472 282.353392 0.582079 
381.596288 282.353392 0.58201 
381.647104 282.353392 0.581941 
381.69792 282.353392 0.581872 
381.748704 282.353392 0.581803 
381.79952 282.353392 0.581734 
381.850336 282.353392 0.581665 
381.901152 282.353392 0.581596 
381.951968 282.353392 0.581527 
382.002784 282.353392 0.581458 
382.0536 282.353392 0.581389 
382.104416 282.353392 0.58132 
382.1552 282.353392 0.581251 
382.206016 282.353392 0.581182 
382.256832 282.353392 0.581113 
382.307648 282.353392 0.581044 
382.358464 282.353392 0.580975 
382.40928 282.353392 0.580906 
382.460096 282.353392 0.580837 
382.51088 282.353392 0.580768 
382.561696 282.353392 0.580699 
382.612512 282.353392 0.58063 
382.663328 282.353392 0.580561 
382.714144 282.353392 0.580492 
382.76496 282.353392 0.580423 
382.815776 282.353392 0.580354 
382.866592 282.353392 0.580285 
382.917376 282.353392 0.580216 
382.968192 282.353392 0.580147 
383.019008 282.353392 0.580078 
383.069824 282.353392 0.580009 
383.12064 282.353392 0.57994 
383.171456 282.353392 0.579871 
383.222272 282.353392 0.579802 
383.273056 282.353392 0.579733 
383.323872 282.353392 0.579664 
383.374688 282.353392 0.579595 
383.425504 282.353392 0.579526 
383.47632 282.353392 0.579457 
383.527136 282.353392 0.579388 
383.577952 282.353392 0.579319 
383.628768 282.353392 0.57925 
383.679552 282.353392 0.579181 
383.730368 282.353392 0.579112 
383.781184 282.353392 0.579043 
383.832 282.353392 0.578974 
383.882816 282.353392 0.578905 
383.933632 282.353392 0.578836 
383.984448 282.353392 0.578767 
384.035232 282.353392 0.578698 
384.086048 282.353392 0.578629 
384.136864 282.353392 0.57856 
384.18768 282.353392 0.578491 
384.238496 282.353392 0.578422 
384.289312 282.353392 0.578353 
384.340128 282.353392 0.578284 
384.390944 282.353392 0.578215 
384.441728 282.353392 0.578146 
384.492544 282.353392 0.578077 
384.54336 282.353392 0.578008 
384.594176 282.353392 0.577939 
384.644992 282.353392 0.57787 
384.695808 282.353392 0.577801 
384.746624 282.353392 0.577732 
384.79744 282.353392 0.577663 
384.848224 282.353392 0.577594 
384.89904 282.353392 0.577525 
384.949856 282.353392 0.577456 
385.000672 282.353392 0.577387 
385.051488 282.353392 0.577318 
385.102304 282.353392 0.577249 
385.15312 282.353392 0.57718 
385.203904 282.353392 0.577111 
385.25472 282.353392 0.577042 
385.305536 282.353392 0.576973 
385.356352 282.353392 0.576904 
385.407168 282.353392 0.576835 
385.457984 282.353392 0.576766 
385.5088 282.353392 0.576697 
385.559616 282.353392 0.576628 
385.6104 282.353392 0.576559 
385.661216 282.353392 0.57649 
385.712032 282.353392 0.576421 
385.762848 282.353392 0.576352 
385.813664 282.353392 0.576283 
385.86448 282.353392 0.576214 
385.915296 282.353392 0.576145 
385.96608 282.353392 0.576076 
386.016896 282.353392 0.576007 
386.067712 282.353392 0.575938 
386.118528 282.353392 0.575869 
386.169344 282.353392 0.5758 
386.22016 282.353392 0.575731 
386.270976 282.353392 0.575662 
386.321792 282.353392 0.575593 
386.372576 282.353392 0.575524 
386.423392 282.353392 0.575455 
386.474208 282.353392 0.575386 
386.525024 282.353392 0.575317 
386.57584 282.353392 0.575248 
386.626656 282.353392 0.575179 
386.677472 282.353392 0.57511 
386.728256 282.353392 0.575041 
386.779072 282.353392 0.574972 
386.829888 282.353392 0.574903 
386.880704 282.353392 0.574834 
386.93152 282.353392 0.574765 
386.982336 282.353392 0.574696 
387.033152 282.353392 0.574627 
387.083968 282.353392 0.574558 
387.134752 282.353392 0.574489 
387.185568 282.353392 0.57442 
387.236384 282.353392 0.574351 
387.2872 282.353392 0.574282 
387.338016 282.353392 0.574213 
387.388832 282.353392 0.574144 
387.439648 282.353392 0.574075 
387.490432 282.353392 0.574006 
387.541248 282.353392 0.573937 
387.592064 282.353392 0.573868 
387.64288 282.353392 0.573799 
387.693696 282.353392 0.57373 
387.744512 282.353392 0.573661 
387.795328 282.353392 0.573592 
387.846144 282.353392 0.573523 
387.896928 282.353392 0.573454 
387.947744 282.353392 0.573385 
387.99856 282.353392 0.573316 
388.049376 282.353392 0.573247 
388.100192 282.353392 0.573178 
388.151008 282.353392 0.573109 
388.201824 282.353392 0.57304 
388.25264 282.353392 0.572971 
388.303424 282.353392 0.572902 
388.35424 282.353392 0.572833 
388.405056 282.353392 0.572764 
388.455872 282.353392 0.572695 
388.506688 282.353392 0.572626 
388.557504 282.353392 0.572557 
388.60832 282.353392 0.572488 
388.659104 282.353392 0.572419 
388.70992 282.353392 0.57235 
388.760736 282.353392 0.572281 
388.811552 282.353392 0.572212 
388.862368 282.353392 0.572143 
388.913184 282.353392 0.572074 
388.964 282.353392 0.572005 
389.014816 282.353392 0.571936 
389.0656 282.353392 0.571867 
389.116416 282.353392 0.571798 
389.167232 282.353392 0.571729 
389.218048 282.353392 0.57166 
389.268864 282.353392 0.571591 
389.31968 282.353392 0.571522 
389.370496 282.353392 0.571453 
389.42128 282.353392 0.571384 
389.472096 282.353392 0.571315 
389.522912 282.353392 0.571246 
389.573728 282.353392 0.571177 
389.624544 282.353392 0.571108 
389.67536 282.353392 0.571039 
